index,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
294,NCC,EQ,2018-07-12,99.55,100.1,101.35,96.5,96.95,97.05,98.26,9632067,946477812.6,30547,4187558,43.48,7,2018,958390666.5,-2.511300853842291,Negative
295,NCC,EQ,2018-07-13,97.05,97.7,97.7,87.65,88.25,88.6,91.47,15330219,1402278496.2,61173,3846682,25.09,7,2018,1451260732.0,-8.706852138073163,Bear drop
296,NCC,EQ,2018-07-16,88.6,87.8,87.8,78.85,79.1,79.95,82.66,24775128,2047823986.9,110420,7825545,31.59,7,2018,2110427986.8000002,-9.762979683972905,Bear drop
297,NCC,EQ,2018-07-17,79.95,79.3,85.15,78.25,84.8,84.65,83.08,15018409,1247801637.9,57630,2743641,18.27,7,2018,1247028560.6333332,5.878674171357101,Among top gainers
298,NCC,EQ,2018-07-18,84.65,85.0,85.65,79.55,81.6,81.9,82.27,13544121,1114307366.75,55190,1651744,12.2,7,2018,1140189252.8500001,-3.248670998227998,Among top losers
299,NCC,EQ,2018-07-19,81.9,82.55,83.65,80.05,81.35,81.15,81.93,11608447,951077536.55,41602,3056171,26.33,7,2018,957116455.15,-0.9157509157509125,Slight negative
300,NCC,EQ,2018-07-20,81.15,81.4,82.2,79.0,79.5,79.75,80.03,9651898,772436029.7,40290,2393691,24.8,7,2018,782929792.7666668,-1.7252002464571814,Negative
301,NCC,EQ,2018-07-23,79.75,80.5,84.9,77.55,84.4,84.1,81.0,13520866,1095154746.0,54031,3054247,22.59,7,2018,1124485355.6666667,5.454545454545445,Among top gainers
302,NCC,EQ,2018-07-24,84.1,84.55,90.85,83.35,89.65,90.2,87.8,15726017,1380731980.9,65186,3067659,19.51,7,2018,1392276705.0666664,7.253269916765759,Bull run
303,NCC,EQ,2018-07-25,90.2,89.5,93.8,87.55,91.65,92.4,91.56,15849706,1451261492.85,64445,2230637,14.07,7,2018,1456587981.4000003,2.4390243902439046,Positive
304,NCC,EQ,2018-07-26,92.4,91.5,94.1,91.05,92.45,92.05,92.55,10175224,941765303.55,35491,2690403,26.44,7,2018,941716981.1999999,-0.37878787878788955,Slight or No change
305,NCC,EQ,2018-07-27,92.05,92.25,94.6,92.05,93.7,93.9,93.5,7211681,674266314.45,34145,1262730,17.51,7,2018,674893146.9166666,2.0097772949484005,Positive
306,NCC,EQ,2018-07-30,93.9,93.5,95.2,91.1,92.1,91.65,92.95,8284492,770042402.05,30557,2399727,28.97,7,2018,774185777.4,-2.396166134185307,Negative
307,NCC,EQ,2018-07-31,91.65,91.9,93.45,91.4,92.55,92.55,92.51,5260023,486607934.15,27423,959849,18.25,7,2018,487253463.90000004,0.9819967266775587,Slight positive
308,NCC,EQ,2018-08-01,92.55,93.05,93.5,89.4,91.25,91.2,91.53,6002974,549422392.3,28800,1322634,22.03,8,2018,555775342.8333333,-1.4586709886547755,Negative
309,NCC,EQ,2018-08-02,91.2,91.2,95.85,90.0,93.35,93.9,93.88,13125164,1232199195.15,55696,1957063,14.91,8,2018,1229171608.6000001,2.960526315789469,Positive
310,NCC,EQ,2018-08-03,93.9,93.9,95.0,91.35,92.35,92.1,93.08,7595810,707054890.95,33058,1601653,21.09,8,2018,711474203.3333334,-1.9169329073482566,Negative
311,NCC,EQ,2018-08-06,92.1,92.85,94.7,91.35,93.1,93.25,93.31,6458065,602610850.85,28500,972569,15.06,8,2018,604474884.0,1.2486427795874055,Positive
312,NCC,EQ,2018-08-07,93.25,93.7,95.45,91.6,94.7,94.55,93.91,8246142,774379801.15,32622,1379698,16.73,8,2018,779810161.8,1.3941018766755908,Positive
313,NCC,EQ,2018-08-08,94.55,94.9,96.45,93.55,96.0,95.55,95.13,7708986,733362414.4,27973,1389922,18.03,8,2018,737236027.8000001,1.057641459545211,Positive
314,NCC,EQ,2018-08-09,95.55,96.0,100.5,95.7,100.4,100.0,98.45,12489339,1229528532.7,50154,3048780,24.41,8,2018,1234363004.5,4.6572475143903835,Among top gainers
315,NCC,EQ,2018-08-10,100.0,100.0,103.95,96.1,98.4,98.6,100.87,35478932,3578615761.4,139944,5067118,14.28,8,2018,3578050292.1999993,-1.4000000000000012,Negative
316,NCC,EQ,2018-08-13,98.6,97.45,100.65,96.0,97.1,97.35,98.46,11558918,1138080059.2,44785,1772387,15.33,8,2018,1138360774.3666668,-1.2677484787018245,Negative
317,NCC,EQ,2018-08-14,97.35,97.55,100.3,97.0,100.0,99.8,98.84,8888733,878519213.75,33208,1470395,16.54,8,2018,881910459.1499999,2.516692347200822,Positive
318,NCC,EQ,2018-08-16,99.8,99.35,103.25,98.4,101.7,101.5,101.76,16436968,1672679459.35,60306,4336131,26.38,8,2018,1666160656.266667,1.7034068136272618,Positive
319,NCC,EQ,2018-08-17,101.5,102.35,102.75,100.75,100.8,101.2,101.8,7679809,781792108.0,29162,1633447,21.27,8,2018,784108498.9000001,-0.2955665024630516,Slight or No change
320,NCC,EQ,2018-08-20,101.2,101.85,102.3,100.7,101.45,101.15,101.49,4805795,487732871.8,20728,1298510,27.02,8,2018,489069737.83333325,-0.04940711462450009,Slight or No change
321,NCC,EQ,2018-08-21,101.15,101.8,101.8,98.75,99.45,99.65,99.96,7616657,761365800.55,25771,1730170,22.72,8,2018,769917078.4166666,-1.4829461196243177,Negative
322,NCC,EQ,2018-08-23,99.65,100.0,100.1,96.9,97.6,97.8,98.17,4631240,454671427.0,17330,719789,15.54,8,2018,459882132.0,-1.8564977420973516,Negative
323,NCC,EQ,2018-08-24,97.8,97.3,99.4,97.0,98.0,98.1,98.23,4813555,472841514.5,27825,1095393,22.76,8,2018,473012004.66666657,0.30674846625766694,Slight or No change
324,NCC,EQ,2018-08-27,98.1,99.0,100.5,98.4,98.95,99.2,99.48,4679327,465498113.45,17362,853778,18.25,8,2018,465904991.6333333,1.1213047910295648,Positive
325,NCC,EQ,2018-08-28,99.2,99.0,99.85,97.0,97.75,97.65,98.15,4233859,415549027.4,16763,948361,22.4,8,2018,418446397.8333333,-1.5625,Negative
326,NCC,EQ,2018-08-29,97.65,98.0,99.5,97.25,98.35,98.35,98.43,4193320,412768521.0,13138,762823,18.19,8,2018,413531240.6666667,0.7168458781361853,Slight positive
327,NCC,EQ,2018-08-30,98.35,98.65,100.0,98.0,98.7,98.25,98.64,10133377,999514283.4,22786,4225041,41.69,8,2018,1002866543.7666665,-0.10167768174884628,Slight or No change
328,NCC,EQ,2018-08-31,98.25,98.75,99.6,96.8,98.45,98.65,98.23,6422844,630917486.75,23805,982898,15.3,8,2018,635861556.0,0.4071246819338459,Slight or No change
329,NCC,EQ,2018-09-03,98.65,98.75,105.3,97.6,103.5,103.65,102.52,26440709,2710804129.75,87417,5865739,22.18,9,2018,2711935386.4333334,5.068423720223003,Among top gainers
330,NCC,EQ,2018-09-04,103.65,104.05,105.3,94.05,95.2,95.35,99.29,19730057,1959007810.6,78406,3710970,18.81,9,2018,2003916122.6333332,-8.00771828268212,Bear drop
331,NCC,EQ,2018-09-05,95.35,95.3,95.35,89.8,91.75,91.75,92.23,23058997,2126626225.85,91564,5208227,22.59,9,2018,2170620250.9333334,-3.775563712637642,Among top losers
332,NCC,EQ,2018-09-06,91.75,92.4,94.1,90.8,92.45,92.65,92.6,11010594,1019559621.55,38572,1666786,15.14,9,2018,1024535771.6999999,0.9809264305177257,Slight positive
333,NCC,EQ,2018-09-07,92.65,92.3,93.85,91.5,92.8,93.2,92.99,5883758,547103449.1,27733,1153991,19.61,9,2018,547875932.4333333,0.5936319481921082,Slight positive
334,NCC,EQ,2018-09-10,93.2,92.6,94.15,91.0,91.25,91.65,92.49,7195222,665502084.6,35308,2839547,39.46,9,2018,667716601.6,-1.6630901287553623,Negative
335,NCC,EQ,2018-09-11,91.65,91.25,92.7,88.1,88.3,88.5,90.4,6160890,556935625.3,30196,1525275,24.76,9,2018,559511493.5,-3.436988543371533,Among top losers
336,NCC,EQ,2018-09-12,88.5,89.0,89.05,85.35,87.5,87.55,86.95,7923921,688980034.7,35984,1687257,21.29,9,2018,701531139.2,-1.0734463276836137,Negative
337,NCC,EQ,2018-09-14,87.55,88.1,90.75,88.1,89.9,89.8,89.69,4575144,410342707.45,22457,873911,19.1,9,2018,409704145.2,2.5699600228440866,Positive
338,NCC,EQ,2018-09-17,89.8,89.4,92.6,87.6,91.6,91.6,90.54,7377452,667934353.2,37866,998654,13.54,9,2018,672823622.4,2.0044543429843964,Positive
339,NCC,EQ,2018-09-18,91.6,92.0,92.35,88.25,89.0,88.75,89.91,4944377,444542631.4,22238,1087034,21.99,9,2018,450103119.5666667,-3.1113537117903878,Among top losers
340,NCC,EQ,2018-09-19,88.75,89.2,90.7,87.15,88.45,88.7,89.12,5497265,489943141.3,27167,679982,12.37,9,2018,492188459.66666675,-0.05633802816901179,Slight or No change
341,NCC,EQ,2018-09-21,88.7,89.5,90.25,79.85,84.55,85.1,85.64,10212778,874591532.55,39343,2144818,21.0,9,2018,901618084.4333335,-4.0586245772266105,Among top losers
342,NCC,EQ,2018-09-24,85.1,85.1,85.2,78.45,79.5,79.85,80.98,9204049,745355704.65,32861,2048985,22.26,9,2018,767464285.7833334,-6.16921269095182,Among top losers
343,NCC,EQ,2018-09-25,79.85,78.25,80.7,76.9,79.8,79.7,78.99,9613263,759338140.4,31812,1153349,12.0,9,2018,764735071.65,-0.18785222291796133,Slight or No change
344,NCC,EQ,2018-09-26,79.7,80.15,81.3,79.55,80.6,80.45,80.36,5106291,410320009.6,20181,1056560,20.69,9,2018,411737264.29999995,0.9410288582183179,Slight positive
345,NCC,EQ,2018-09-27,80.45,80.9,82.4,78.1,78.75,78.6,80.53,8544207,688028163.35,33992,2000666,23.42,9,2018,688947891.1,-2.2995649471721724,Negative
346,NCC,EQ,2018-09-28,78.6,79.15,79.25,72.35,73.1,73.0,75.16,9589740,720747705.55,35042,2468180,25.74,9,2018,739688612.0000001,-7.124681933842236,Bear drop
347,NCC,EQ,2018-10-01,73.0,72.4,72.95,65.8,71.15,72.1,69.83,13609675,950382897.3,48579,1617483,11.88,10,2018,986474609.5833334,-1.2328767123287787,Negative
348,NCC,EQ,2018-10-03,72.1,70.8,77.95,70.4,74.55,74.85,74.8,11038587,825637187.1,40127,1597485,14.47,10,2018,822742684.4,3.8141470180305115,Among top gainers
349,NCC,EQ,2018-10-04,74.85,72.95,77.7,71.9,75.05,75.05,75.59,13377070,1011209081.2,41232,4540888,33.95,10,2018,1006401566.3333334,0.2672010688042681,Slight or No change
350,NCC,EQ,2018-10-05,75.05,75.5,76.5,70.6,71.25,71.4,73.29,9441279,691936090.4,31501,1673959,17.73,10,2018,703060576.2,-4.863424383744164,Among top losers
351,NCC,EQ,2018-10-08,71.4,71.6,73.8,68.45,70.85,70.35,71.51,11603823,829812938.9,38309,2862857,24.67,10,2018,834508270.7499999,-1.4705882352941346,Negative
352,NCC,EQ,2018-10-09,70.35,71.0,71.95,68.1,69.5,69.75,69.95,7327988,512624728.95,25578,1395627,19.05,10,2018,519554349.1999999,-0.8528784648187515,Slight negative
353,NCC,EQ,2018-10-10,69.75,70.6,74.35,69.85,74.0,73.7,72.45,16377316,1186532739.25,49722,5707657,34.85,10,2018,1193633381.1333332,5.663082437275979,Among top gainers
354,NCC,EQ,2018-10-11,73.7,70.8,71.8,68.25,69.95,69.95,70.31,9776585,687429268.6,40087,1977657,20.23,10,2018,692671047.2500001,-5.0881953867028535,Among top losers
355,NCC,EQ,2018-10-12,69.95,71.55,74.3,71.1,73.15,73.1,72.97,9392894,685380332.5,26225,2915051,31.03,10,2018,685524713.7666667,4.50321658327375,Among top gainers
356,NCC,EQ,2018-10-15,73.1,73.2,73.9,71.6,73.45,73.25,72.94,7172313,523175807.8,27456,1532550,21.37,10,2018,526806389.85,0.20519835841315004,Slight or No change
357,NCC,EQ,2018-10-16,73.25,74.4,74.75,72.5,74.1,74.05,73.82,7477670,551976761.55,21158,2199935,29.42,10,2018,556338647.9999999,1.0921501706484538,Positive
358,NCC,EQ,2018-10-17,74.05,75.0,75.7,67.95,68.9,68.7,71.1,12646552,899203199.85,33768,3996233,31.6,10,2018,924884502.9333333,-7.224848075624568,Bear drop
359,NCC,EQ,2018-10-19,68.7,67.35,69.7,65.25,66.45,66.1,66.79,11760089,785450939.1,47911,3913565,33.28,10,2018,796354026.7833333,-3.7845705967976873,Among top losers
360,NCC,EQ,2018-10-22,66.1,67.05,67.8,63.85,65.75,66.05,65.31,10635653,694617579.9,45046,2974717,27.97,10,2018,712234229.2333332,-0.07564296520423675,Slight or No change
361,NCC,EQ,2018-10-23,66.05,64.9,68.5,64.75,68.35,68.15,67.43,8462722,570632660.25,30466,2308227,27.28,10,2018,568553873.0333334,3.179409538228617,Among top gainers
362,NCC,EQ,2018-10-24,68.15,68.9,69.85,67.4,68.25,68.35,68.39,6932228,474118028.25,27232,1708496,24.65,10,2018,478554806.26666665,0.29347028613351256,Slight or No change
363,NCC,EQ,2018-10-25,68.35,67.0,67.75,65.4,66.25,65.7,66.05,11162816,737260892.35,28497,4810573,43.09,10,2018,745862155.7333333,-3.8771031455742344,Among top losers
364,NCC,EQ,2018-10-26,65.7,65.25,67.3,63.25,66.9,66.85,65.53,8545008,559990290.65,22944,917912,10.74,10,2018,567958198.4,1.7503805175038023,Positive
365,NCC,EQ,2018-10-29,66.85,67.5,73.1,65.05,72.5,72.8,69.38,10235581,710174953.95,45722,2561436,25.02,10,2018,728090995.1333332,8.900523560209429,Bull run
366,NCC,EQ,2018-10-30,72.8,71.85,76.0,71.5,74.55,74.65,73.86,10072163,743899429.85,28141,2847425,28.27,10,2018,747018755.8333334,2.5412087912088044,Positive
367,NCC,EQ,2018-10-31,74.65,74.1,75.5,72.65,74.85,75.0,74.37,7163730,532744011.05,20776,1452310,20.27,10,2018,536324585.99999994,0.46885465505692725,Slight or No change
368,NCC,EQ,2018-11-01,75.0,75.45,79.2,75.2,78.5,78.4,77.91,9215327,717948883.9,28852,1708228,18.54,11,2018,715877319.1166667,4.533333333333345,Among top gainers
369,NCC,EQ,2018-11-02,78.4,79.4,82.15,78.5,79.5,79.7,80.42,9842300,791555923.45,30387,1439692,14.63,11,2018,791484958.3333334,1.658163265306123,Positive
370,NCC,EQ,2018-11-05,79.7,79.4,81.4,78.2,79.5,79.6,79.8,6287522,501723851.3,21328,815424,12.97,11,2018,503840096.2666667,-0.12547051442911572,Slight or No change
371,NCC,EQ,2018-11-06,79.6,79.85,81.7,79.75,80.9,81.1,80.89,4787645,387252567.65,13929,1133720,23.68,11,2018,387240686.4166667,1.8844221105527748,Positive
372,NCC,EQ,2018-11-07,81.1,81.35,81.95,81.15,81.55,81.4,81.48,667740,54406946.0,2757,198499,29.73,11,2018,54465326.00000001,0.36991368680643344,Slight or No change
373,NCC,EQ,2018-11-09,81.4,81.5,84.1,80.85,83.8,83.6,82.66,4960336,410009256.5,15545,732669,14.77,11,2018,412038577.06666666,2.7027027027026973,Positive
374,NCC,EQ,2018-11-12,83.6,84.45,84.85,82.3,82.55,82.8,83.52,8657177,723034442.05,21308,3004269,34.7,11,2018,727491440.5666667,-0.9569377990430561,Slight negative
375,NCC,EQ,2018-11-13,82.8,82.5,90.5,82.0,89.6,89.85,86.78,28097876,2438205391.5,79932,3096621,11.02,11,2018,2461842235.533334,8.514492753623193,Bull run
376,NCC,EQ,2018-11-14,89.85,90.3,90.6,86.05,87.65,87.4,87.97,13566706,1193443081.7,32592,2689110,19.82,11,2018,1213315739.9333332,-2.7267668336115602,Negative
377,NCC,EQ,2018-11-15,87.4,87.3,91.85,87.05,89.4,89.7,90.07,14871448,1339469699.7,49921,3516482,23.65,11,2018,1332729598.2666667,2.631578947368407,Positive
378,NCC,EQ,2018-11-16,89.7,90.1,90.1,86.5,88.0,87.75,87.88,7876563,692160822.4,29304,2353241,29.88,11,2018,703508351.9499999,-2.1739130434782594,Negative
379,NCC,EQ,2018-11-19,87.75,88.2,90.4,88.2,88.75,88.75,89.03,6639630,591128937.6,27045,1732801,26.1,11,2018,591701693.5,1.139601139601143,Positive
380,NCC,EQ,2018-11-20,88.75,88.15,88.3,84.1,87.35,86.15,86.36,8747293,755437399.9,32351,3056721,34.94,11,2018,765679713.9333334,-2.929577464788724,Negative
381,NCC,EQ,2018-11-21,86.15,87.0,89.3,86.05,88.8,88.65,87.81,5553588,487680176.3,18750,628178,11.31,11,2018,490474380.20000005,2.901915264074284,Positive
382,NCC,EQ,2018-11-22,88.65,88.6,90.45,86.45,86.7,87.0,88.44,8228530,727768700.7,27654,1846896,22.45,11,2018,729733468.8333334,-1.861252115059231,Negative
383,NCC,EQ,2018-11-26,87.0,87.45,88.2,83.25,86.5,86.8,86.18,10942736,943048367.95,27605,1405957,12.85,11,2018,957307021.0666667,-0.22988505747126853,Slight or No change
384,NCC,EQ,2018-11-27,86.8,86.4,88.6,86.2,88.2,88.05,87.94,6611149,581414287.0,21637,1760051,26.62,11,2018,579687581.4833333,1.440092165898621,Positive
385,NCC,EQ,2018-11-28,88.05,88.0,89.3,85.65,86.6,86.7,87.84,6097438,535579918.65,25782,1493501,24.49,11,2018,536574544.0,-1.5332197614991383,Negative
386,NCC,EQ,2018-11-29,86.7,86.9,89.25,85.75,88.45,87.65,87.65,9157836,802647453.35,22304,3965869,43.31,11,2018,805279045.6,1.0957324106113164,Positive
387,NCC,EQ,2018-11-30,87.65,89.0,90.55,86.5,86.8,87.0,88.04,9667612,851173258.7,30542,2161110,22.35,11,2018,858967326.2,-0.741585852823734,Slight negative
388,NCC,EQ,2018-12-03,87.0,87.3,88.1,86.15,87.5,87.3,87.26,5933037,517711514.35,21194,1112587,18.75,12,2018,519536273.29999995,0.34482758620688614,Slight or No change
389,NCC,EQ,2018-12-04,87.3,88.5,88.9,86.5,87.0,87.05,87.52,6151166,538347741.35,21434,858734,13.96,12,2018,542225282.9,-0.286368843069873,Slight or No change
390,NCC,EQ,2018-12-05,87.05,86.6,86.9,83.1,83.8,83.85,84.58,5689810,481247783.25,22431,1072825,18.86,12,2018,488090867.83333343,-3.676048248133257,Among top losers
391,NCC,EQ,2018-12-06,83.85,82.05,82.4,74.6,77.35,77.95,77.53,23232128,1801116234.5,74243,3688293,15.88,12,2018,1877155942.3999999,-7.03637447823493,Bear drop
392,NCC,EQ,2018-12-07,77.95,78.7,81.55,77.65,80.0,80.2,79.69,14933203,1190028339.75,45662,2670341,17.88,12,2018,1196896220.4499998,2.8864656831302016,Positive
393,NCC,EQ,2018-12-10,80.2,76.05,78.55,76.05,77.75,77.6,77.85,4364860,339799647.1,13085,404628,9.27,12,2018,337840163.99999994,-3.2418952618453956,Among top losers
394,NCC,EQ,2018-12-11,77.6,76.0,81.45,75.25,81.2,80.5,78.55,12335817,969011105.95,31781,2070294,16.78,12,2018,978435885.05,3.7371134020618646,Among top gainers
395,NCC,EQ,2018-12-12,80.5,81.0,84.75,81.0,83.55,84.0,83.05,7085722,588475362.95,18614,1699515,23.99,12,2018,589886356.5,4.347826086956519,Among top gainers
396,NCC,EQ,2018-12-13,84.0,85.9,85.9,81.6,83.0,82.8,83.31,6693439,557611034.2,28946,1553410,23.21,12,2018,568049856.4666667,-1.4285714285714346,Negative
397,NCC,EQ,2018-12-14,82.8,82.4,84.35,80.45,82.4,82.35,82.4,7895033,650575838.35,26393,1805024,22.86,12,2018,655550906.7666667,-0.5434782608695676,Slight negative
398,NCC,EQ,2018-12-17,82.35,82.8,84.2,82.5,84.05,83.85,83.57,3958359,330788064.45,11310,718876,18.16,12,2018,330984785.04999995,1.821493624772308,Positive
399,NCC,EQ,2018-12-18,83.85,83.4,85.15,83.0,84.0,84.1,84.19,5009746,421750367.15,16239,713929,14.25,12,2018,421904108.9666667,0.29815146094216427,Slight or No change
400,NCC,EQ,2018-12-19,84.1,84.45,89.65,83.7,88.6,88.45,87.19,15845157,1381472034.05,40719,2331366,14.71,12,2018,1386715323.45,5.17241379310347,Among top gainers
401,NCC,EQ,2018-12-20,88.45,90.35,90.35,88.0,89.5,89.2,89.03,21509170,1914976139.85,63578,2988348,13.89,12,2018,1935108327.6666665,0.847936687394002,Slight positive
402,NCC,EQ,2018-12-21,89.2,89.15,89.2,84.5,84.7,85.0,86.44,10802432,933805370.35,57975,2573678,23.82,12,2018,948273489.0666668,-4.7085201793722,Among top losers
403,NCC,EQ,2018-12-24,85.0,84.55,85.4,81.1,83.05,83.0,83.04,10029283,832859070.1,27908,1491288,14.87,12,2018,845635711.6166667,-2.352941176470591,Negative
404,NCC,EQ,2018-12-26,83.0,82.2,84.2,80.4,84.0,83.95,82.56,6654396,549396049.8,21925,767178,11.53,12,2018,555309346.2,1.1445783132530085,Positive
405,NCC,EQ,2018-12-27,83.95,85.0,86.6,83.4,84.3,83.95,84.92,12438821,1056272280.1,35837,2196609,17.66,12,2018,1059580235.5166668,0.0,Slight or No change
406,NCC,EQ,2018-12-28,83.95,84.45,87.0,84.35,86.9,86.55,86.07,8927673,768369817.75,28630,2510107,28.12,12,2018,767779878.0,3.0970815961882003,Among top gainers
407,NCC,EQ,2018-12-31,86.55,87.6,89.5,87.3,88.3,88.15,88.51,11380623,1007320332.75,33509,1380568,12.13,12,2018,1006236750.25,1.8486424032351234,Positive
408,NCC,EQ,2019-01-01,88.15,88.45,89.25,87.2,89.05,88.9,88.4,6101362,539332444.6,15395,779438,12.77,1,2019,542207703.0666667,0.8508224617129967,Slight positive
409,NCC,EQ,2019-01-02,88.9,89.2,91.4,88.6,89.35,89.6,89.99,20485313,1843377851.1,60759,3216844,15.7,1,2019,1845043857.5333335,0.787401574803126,Slight positive
410,NCC,EQ,2019-01-03,89.6,89.3,91.15,88.25,88.9,88.9,89.93,11707149,1052840429.9,31924,2109286,18.02,1,2019,1051106861.0500002,-0.7812499999999889,Slight negative
411,NCC,EQ,2019-01-04,88.9,88.75,90.95,87.55,88.5,88.65,89.48,11748451,1051211028.45,32594,1465475,12.47,1,2019,1050898941.95,-0.2812148481439847,Slight or No change
412,NCC,EQ,2019-01-07,88.65,89.75,90.1,87.55,88.2,87.95,88.72,5679618,503876805.1,20259,1683523,29.64,1,2019,507000566.8,-0.7896221094190636,Slight negative
413,NCC,EQ,2019-01-08,87.95,88.25,90.1,87.85,88.9,88.75,89.02,6113424,544226192.5,18349,1398733,22.88,1,2019,544298516.8000001,0.909607731665707,Slight positive
414,NCC,EQ,2019-01-09,88.75,89.45,91.4,89.05,90.7,90.65,90.4,11684106,1056227588.25,32141,2400080,20.54,1,2019,1057411593.0,2.140845070422537,Positive
415,NCC,EQ,2019-01-10,90.65,90.8,93.25,90.0,93.1,92.7,91.86,12740442,1170341697.85,36450,1798566,14.12,1,2019,1175305774.5,2.261445118587968,Positive
416,NCC,EQ,2019-01-11,92.7,93.2,93.95,91.35,92.0,92.15,92.38,14082105,1300838383.85,44909,1925898,13.68,1,2019,1311043975.5000002,-0.5933117583603043,Slight negative
417,NCC,EQ,2019-01-14,92.15,91.6,92.0,88.4,88.95,88.75,89.56,8964184,802855326.8,26287,1360758,15.18,1,2019,813798504.1333334,-3.689636462289747,Among top losers
418,NCC,EQ,2019-01-15,88.75,89.55,89.65,87.8,89.15,88.95,88.73,6397003,567637555.0,21871,1430466,22.36,1,2019,571785451.4833332,0.22535211267606936,Slight or No change
419,NCC,EQ,2019-01-16,88.95,89.4,90.1,87.85,88.5,88.4,88.77,5883826,522309714.7,15357,1568644,26.66,1,2019,525425661.8,-0.6183249016301295,Slight negative
420,NCC,EQ,2019-01-17,88.4,88.6,90.4,88.0,89.7,89.7,89.21,7752038,691521425.05,23763,1907134,24.6,1,2019,694324203.5333333,1.4705882352941124,Positive
421,NCC,EQ,2019-01-18,89.7,89.8,89.85,87.45,87.55,87.95,88.48,6623450,586039476.2,23131,2245459,33.9,1,2019,590811739.9999999,-1.9509476031215112,Negative
422,NCC,EQ,2019-01-21,87.95,88.0,88.55,85.4,85.9,86.0,87.0,4679051,407076774.0,15145,732005,15.64,1,2019,409494946.68333334,-2.2171688459351913,Negative
423,NCC,EQ,2019-01-22,86.0,85.85,86.85,84.3,85.95,86.15,85.39,5870581,501307560.7,16857,1014313,17.28,1,2019,506533297.2833334,0.17441860465117198,Slight or No change
424,NCC,EQ,2019-01-23,86.15,85.8,87.2,85.0,85.2,85.35,86.05,2983061,256678670.8,11250,486402,16.31,1,2019,256891269.78333336,-0.9286128845037878,Slight negative
425,NCC,EQ,2019-01-24,85.35,85.5,85.85,83.55,83.8,83.85,84.47,4326899,365493228.2,16331,859319,19.86,1,2019,368074874.93333334,-1.7574692442882234,Negative
426,NCC,EQ,2019-01-25,83.85,84.3,85.75,80.65,81.7,81.7,83.62,6704875,560635142.4,21970,1718126,25.63,1,2019,562650760.4166667,-2.564102564102555,Negative
427,NCC,EQ,2019-01-28,81.7,81.75,82.2,78.9,79.25,79.4,80.32,5883868,472601736.0,19480,976640,16.6,1,2019,477279759.26666665,-2.8151774785801664,Negative
428,NCC,EQ,2019-01-29,79.4,78.4,82.2,78.1,81.45,81.25,80.44,7723855,621323434.75,27614,1577930,20.43,1,2019,622671443.9166667,2.329974811083124,Positive
429,NCC,EQ,2019-01-30,81.25,81.65,81.8,79.7,80.4,80.35,80.65,5241571,422712608.9,22184,1032869,19.71,1,2019,425965003.26666665,-1.1076923076923095,Negative
430,NCC,EQ,2019-01-31,80.35,80.8,80.8,79.05,79.6,79.55,79.91,5998560,479352254.8,17021,2108965,35.16,1,2019,482184247.99999994,-0.995644057249534,Slight negative
431,NCC,EQ,2019-02-01,79.55,80.0,82.35,78.25,79.2,79.3,80.44,15029574,1208973770.0,61608,3786871,25.2,2,2019,1210632185.7,-0.314267756128217,Slight or No change
432,NCC,EQ,2019-02-04,79.3,79.7,80.0,77.1,79.45,79.25,78.79,7534840,593641943.15,30660,1560158,20.71,2,2019,600150005.9999999,-0.06305170239596647,Slight or No change
433,NCC,EQ,2019-02-05,79.25,79.7,80.15,77.1,77.9,78.05,78.82,5360338,422478628.7,18215,1139645,21.26,2,2019,425074803.40000004,-1.5141955835962229,Negative
434,NCC,EQ,2019-02-06,78.05,78.55,80.15,76.85,80.0,79.85,78.83,6015118,474172257.0,21413,1177752,19.58,2,2019,478302132.96666664,2.306213965406778,Positive
435,NCC,EQ,2019-02-07,79.85,79.7,81.6,78.7,80.55,80.45,80.29,8593946,690035989.7,29297,1983846,23.08,2,2019,692528815.1666666,0.7514088916718897,Slight positive
436,NCC,EQ,2019-02-08,80.45,79.5,80.75,78.2,78.3,78.65,79.36,6078381,482365938.4,23132,1251848,20.6,2,2019,484041740.3,-2.237414543194527,Negative
437,NCC,EQ,2019-02-11,78.65,79.0,79.65,77.0,79.05,78.75,78.5,5638912,442656371.2,20475,1201082,21.3,2,2019,446225902.9333334,0.12714558169102386,Slight or No change
438,NCC,EQ,2019-02-12,78.75,79.1,84.65,78.55,83.6,83.55,81.98,24202434,1984077733.55,73192,3565587,14.73,2,2019,1995087309.4,6.095238095238087,Among top gainers
439,NCC,EQ,2019-02-13,83.55,85.0,86.0,82.1,82.8,82.85,83.89,15796163,1325091568.5,46916,2927423,18.53,2,2019,1336618659.1833332,-0.837821663674454,Slight negative
440,NCC,EQ,2019-02-14,82.85,82.6,87.25,81.45,86.9,86.65,84.51,13480135,1139266471.0,32990,2355973,17.48,2,2019,1152551542.5,4.586602293301167,Among top gainers
441,NCC,EQ,2019-02-15,86.65,86.4,86.65,83.1,84.05,84.2,84.46,8243816,696237650.45,24905,1779250,21.58,2,2019,706907222.0,-2.8274668205424125,Negative
